CODE;NAME;CODECITY;LONGITUDE;LATITTUDE;CATEGORY
PTR;PLEASANT HARBOUR;;57.833332;-153.25;AIRPORT
PIH;POCATELLO;;42.916668;-112.583336;AIRPORT
PHO;POINT HOPE;;68.35;-166.8;AIRPORT
PXL;POLACCA;;35.833332;-110.38333;AIRPORT
POE;POLK AAF;;31.033333;-93.183334;AIRPORT
PPM;POMPANO BEACH;;26.233334;-80.12778;AIRPORT
PTK;PONTIAC;;42.666668;-83.4;AIRPORT
POB;POPE AFB;;35.170834;-79.01444;AIRPORT
GFD;POPE FIELD;;6.716667;-57.95;AIRPORT
PCK;PORCUPINE CREEK;;67.25;-150.28334;AIRPORT
PTD;PORT ALEXANDER;;56.25;-134.65;AIRPORT
PTC;PORT ALICE;;55.791668;-133.6;AIRPORT
PTA;PORT ALSWORTH;;60.2;-154.33333;AIRPORT
KPY;PORT BAILEY SPB;;57.93;-153.04056;AIRPORT
PFD;PORT FREDERICK;;57.95;-135.65;AIRPORT
PGM;PORT GRAHAM;;59.35;-151.83333;AIRPORT
KYL;PORT LARGO;;25.083332;-80.4;AIRPORT
ORI;PORT LIONS SPB;;57.88333;-152.85;AIRPORT
PRL;PORT OCEANIC;;60.208332;-147.81944;AIRPORT
PPV;PORT PROTECTION;;56.333332;-133.66667;AIRPORT
PJS;PORT SAN JUAN;;60.05;-148.06667;AIRPORT
KPR;PORT WILLIAMS SPB;;58.483334;-152.58333;AIRPORT
PCA;PORTAGE CREEK;;60.833332;-150.0;AIRPORT
PTV;PORTERVILLE;;36.033333;-119.066666;AIRPORT
HIO;PORTLAND;;45.516666;-122.98333;AIRPORT
PUL;POULSBO;;47.733334;-122.65;AIRPORT
PTT;PRATT;;37.7;-98.75;AIRPORT
PRW;PRENTICE;;45.55;-90.28333;AIRPORT
LYH;PRESTON-GLENN FIELD;;37.333332;-79.2;AIRPORT
PCT;PRINCETON;;40.35;-74.666664;AIRPORT
ZTJ;PRINCETON JT RAIL;;48.416668;-53.6;AIRPORT
PRZ;PRINEVILLE;;44.3;-120.85;AIRPORT
PPC;PROSPECT CREEK;;66.8;-150.63333;AIRPORT
SCC;PRUDHOE BAY/DEADHORSE;;70.333336;-148.33333;AIRPORT
BCT;PUBLIC;;26.366667;-80.11667;AIRPORT
FLG;PULLIAM FIELD;;35.13333;-111.683334;AIRPORT
NYG;QUANTICO NAS;;38.503613;-77.305;AIRPORT
UIL;QUILLAYUTE STATE;;47.95;-124.566666;AIRPORT
MQI;QUINCY;;42.25;-71.0;AIRPORT
RDU;RALEIGH-DURHAM INTERNATIONAL AIRPORT;;35.877777;-78.7875;AIRPORT
RMP;RAMPART;;65.5;-150.15;AIRPORT
RGR;RANGER MUNICIPAL;;32.466667;-98.683334;AIRPORT
RWL;RAWLINS;;41.8;-107.2;AIRPORT
RBL;RED BLUFF FSS;;40.15;-122.25;AIRPORT
RWF;REDWOOD FALLS MUNI;;44.533333;-95.11667;AIRPORT
DAB;REGIONAL;;29.183332;-81.05;AIRPORT
FSM;REGIONAL;;35.333332;-94.36667;AIRPORT
HIE;REGIONAL;;44.36667;-71.55;AIRPORT
REH;REHOBOTH BEACH;;38.716667;-75.13333;AIRPORT
RNO;RENO-TAHOE INTERNATIONAL;;39.49917;-119.76806;AIRPORT
RNZ;RENSSELAER;;40.95;-87.15;AIRPORT
EHT;RENTSCHLER;;41.766666;-72.65;AIRPORT
RIF;REYNOLDS;;38.75;-112.1;AIRPORT
RIE;RICE LAKE;;45.5;-91.73333;AIRPORT
SUW;RICHARD I BONG ARPT;;46.733334;-92.166664;AIRPORT
GVW;RICHARDS-GEBAUR;;38.88333;-94.53333;AIRPORT
RLD;RICHLAND;;46.3;-119.3;AIRPORT
RIC;RICHMOND INTERNATIONAL AIRPORT;;37.5;-77.316666;AIRPORT
RKR;ROBERT S KERR;;35.05;-94.61667;AIRPORT
RCE;ROCHE HARBOR;;48.61667;-123.11667;AIRPORT
JVL;ROCK COUNTY;;42.61667;-89.03333;AIRPORT
RKH;ROCK HILL;;34.933334;-81.01667;AIRPORT
ROG;ROGERS;;36.333332;-94.11667;AIRPORT
MFR;ROGUE VALLEY INTERNATIONAL - MEDFORD AIRPORT;;42.36667;-122.86667;AIRPORT
VIH;ROLLA NATIONAL;;38.316666;-90.833336;AIRPORT
DCA;RONALD REAGAN WASHINGTON NATIONAL AIRPORT;;38.851944;-77.03778;AIRPORT
ROL;ROOSEVELT;;40.3;-109.98333;AIRPORT
HTL;ROSCOMMON COUNTY;;52.333332;-1.716667;AIRPORT
STJ;ROSECRANS MEMORIAL;;39.766666;-94.916664;AIRPORT
RPX;ROUNDUP;;46.433334;-108.53333;AIRPORT
RSX;ROUSES POINT;;44.984722;-73.35222;AIRPORT
RWB;ROWAN BAY;;56.75;-134.13333;AIRPORT
SRW;ROWAN COUNTY;;35.63333;-80.51667;AIRPORT
MIF;ROY HURD MEMORIAL;;31.6;-102.9;AIRPORT
BYI;RUPERT;;42.533333;-113.76667;AIRPORT
RSH;RUSSIAN SPB;;61.783333;-161.33333;AIRPORT
RSN;RUSTON;;32.516666;-92.61667;AIRPORT
HMT;RYAN FIELD;;33.75;-116.96667;AIRPORT
MHR;SACRAMENTO MATHER AIRPORT;;38.55528;-121.29722;AIRPORT
SAG;SAGWON;;69.36667;-148.7;AIRPORT
KSM;SAINT MARYS;;62.05;-163.18333;AIRPORT
SNP;SAINT PAUL ISLAND;;57.166668;-170.21666;AIRPORT
SLT;SALIDA;;38.55;-106.03333;AIRPORT
SLN;SALINA;;38.816666;-97.566666;AIRPORT
MSM;MASI MANIMBA;;-4.833333;17.85;AIRPORT
MAT;MATADI;;-5.8;13.433333;AIRPORT
IRP;MATARI;;2.783333;27.65;AIRPORT
MDK;MBANDAKA;;0.023333;18.292221;AIRPORT
MNB;MOANDA;;-5.933333;12.35;AIRPORT
MEW;MWEKA;;-4.85;21.55;AIRPORT
NIO;NIOKI;;-2.75;17.7;AIRPORT
PWO;PWETO;;-8.466667;28.883333;AIRPORT
CIP;CHIPATA;;-13.55;32.6;AIRPORT
KMZ;KAOMA;;-14.8;24.783333;AIRPORT
ZKB;KASABA BAY;;-8.516667;30.666668;AIRPORT
KAA;KASAMA;;-10.216667;31.133333;AIRPORT
ZKP;KASOMPE;;-12.566667;27.9;AIRPORT
MNS;MANSA;;-11.1;28.85;AIRPORT
MMQ;MBALA;;-8.870833;31.333332;AIRPORT
MFU;MFUWE;;-13.066667;31.766666;AIRPORT
MNR;MONGU;;-15.216667;23.15;AIRPORT
BBZ;ZAMBEZI;;-13.533333;23.116667;AIRPORT
BFO;BUFFALO RANGE;;-21.016666;31.583332;AIRPORT
WKI;HWANGE;;-18.366667;26.483334;AIRPORT
HWN;HWANGE NAT PARK;;-18.366667;26.516666;AIRPORT
KAB;KARIBA;;-16.516666;28.883333;AIRPORT
VFA;VICTORIA FALLS;;-18.095833;25.833889;AIRPORT
SLR;SULPHUR SPRINGS;;33.13333;-95.6;AIRPORT
UMM;SUMMIT;;63.333332;-149.13333;AIRPORT
SUO;SUN RIVER;;-0.533333;-88.55;AIRPORT
SUN;SUN VALLEY;;43.5;-114.316666;AIRPORT
HNE;TAHNETA PASS;;35.74278;52.50861;AIRPORT
TKL;TAKU SPB;;59.783333;-1.25;AIRPORT
TKA;TALKEETNA;;62.320557;150.09361;AIRPORT
ASN;TALLADEGA;;38.6;-0.683333;AIRPORT
TEK;TATITLEK;;41.63333;24.95;AIRPORT
OCF;TAYLOR FIELD;;29.166668;-82.21667;AIRPORT
MQW;TELFAIR-WHEELER;;17.366667;-88.76667;AIRPORT
TLA;TELLER;;65.24028;-166.33945;AIRPORT
HUM;TERREBONNE;;29.583332;-90.666664;AIRPORT
TRL;TERRELL FIELD;;-21.8;121.03333;AIRPORT
TEH;TETLIN;;36.766666;49.5;AIRPORT
HEE;THOMPSON-ROBBINS;;34.583332;-90.666664;AIRPORT
THM;THOMPSONFIELD;;50.233334;-1.566667;AIRPORT
TNC;TIN CITY AFS;;65.56306;-167.92166;AIRPORT
TOC;TOCCOA;;42.216667;13.9;AIRPORT
GFB;TOGIAK FISH;;-0.333333;122.0;AIRPORT
TDZ;TOLEDO;;6.533333;-75.78333;AIRPORT
TOL;TOLEDO EXPRESS;;41.586945;-83.80778;AIRPORT
ITH;TOMPKINS COUNTY;;42.483334;-76.46667;AIRPORT
TTN;TRENTON MERCER AIRPORT;;40.27667;-74.81333;AIRPORT
PSC;TRI-CITIES;;46.26472;-119.11916;AIRPORT
TRI;TRI-CITIES REGIONAL;;36.475277;-82.4075;AIRPORT
PPF;TRI-CITY;;37.333332;-95.5;AIRPORT
TRH;TRONA;;35.8125;-117.327225;AIRPORT
TTD;TROUTDALE;;54.083332;-1.166667;AIRPORT
TUS;TUCSON INTERNATIONAL AIRPORT;;32.11611;-110.94111;AIRPORT
TCC;TUCUMCARI;;-5.6;-42.65;AIRPORT
THA;TULLAHOMA/WILLIAM NORTHERN FIELD;;35.38;-86.24639;AIRPORT
TLT;TULUKSAK;;37.966667;39.533333;AIRPORT
TNP;TWENTYNINE PALMS;;52.11667;7.4;AIRPORT
TWA;TWIN HILLS;;46.266666;-1.85;AIRPORT
TYR;TYLER POUNDS REGIONAL AIRPORT;;32.354168;-95.4025;AIRPORT
UGI;UGANIK;;57.88333;-153.5;AIRPORT
UKI;UKIAH;;39.126667;-123.2;AIRPORT
UMT;UMIAT;;69.36667;-152.13333;AIRPORT
UNS;UMNAK;;26.8;98.083336;AIRPORT
CMI;UNIVERSITY OF ILLINOIS WILLARD;;40.033333;-88.28333;AIRPORT
SCE;UNIVERSITY PARK;;40.77222;-77.88333;AIRPORT
UKT;UPPER BUCKS;;40.433334;-75.333336;AIRPORT
JLH;US ARMY HELIPORT;;-6.3;155.83333;AIRPORT
NDV;USN HELIPORT;;12.15;36.36667;AIRPORT
ZUA;UTICA NNY RAIL;;37.066666;10.066667;AIRPORT
VNY;VAN NUYS;;34.20972;-118.49;AIRPORT
QCE;VAN SERVICE;;49.3;-1.5;AIRPORT
QWP;VAN SERVICE;;11.033333;3.65;AIRPORT
END;VANCE AFB;;36.33917;-97.91639;AIRPORT
VLA;VANDALIA;;38.95;-89.083336;AIRPORT
VNC;VENICE MUNICIPAL;;27.071667;-82.44028;AIRPORT
DNV;VERMILION COUNTY;;40.199722;-87.59556;AIRPORT
VEL;VERNAL;;40.45;-109.51667;AIRPORT
VRS;VERSAILLES;;38.434723;-92.816666;AIRPORT
KWP;VILLAGE SPB;;57.766666;-153.55;AIRPORT
BFR;VIRGIL I GRISSOM MUNI;;38.85;-86.48333;AIRPORT
BCB;VIRGINIA TECH;;37.233334;-80.416664;AIRPORT
LHV;W T PIPER MEMORIAL;;41.13333;-77.45;AIRPORT
WAH;WAHPETON;;46.266666;-96.6;AIRPORT
WKL;WAIKOLOA AIRPORT;;19.916668;-155.86667;AIRPORT
AIN;WAINWRIGHT;;70.63333;-160.03334;AIRPORT
ALW;WALLA WALLA;;46.1;-118.3;AIRPORT
WAL;WALLOPS FLIGHT CENTER;;37.933334;-75.38333;AIRPORT
ARG;WALNUT RIDGE;;36.11667;-90.916664;AIRPORT
WLM;WALTHAM;;42.385277;-71.25139;AIRPORT
UWA;WARE;;42.25;-72.23333;AIRPORT
BNF;WARM SPRING BAY SPB;;57.083332;-134.81667;AIRPORT
FEW;WARREN AFB;;32.9875;65.12417;AIRPORT
RNC;WARREN COUNTY;;-24.016666;132.25;AIRPORT
RRT;WARROAD;;-28.05;117.53333;AIRPORT
HGR;WASH. COUNTY REGIONAL;;39.7;-77.71667;AIRPORT
WWA;WASILLA;;61.583332;-149.43333;AIRPORT
WFB;WATERFRONT SPB;;55.36667;-131.65;AIRPORT
ALO;WATERLOO;;42.55;-92.38333;AIRPORT
ART;WATERTOWN;;43.983334;-76.01667;AIRPORT
WVI;WATSONVILLE;;36.916668;-121.75;AIRPORT
UES;WAUKESHA;;43.016666;-88.2;AIRPORT
EUF;WEEDON FIELD;;31.95;-85.13333;AIRPORT
GXY;WELD COUNTY;;40.333332;-104.61667;AIRPORT
VKW;WEST KAVIK;;69.666664;-146.91667;AIRPORT
WWR;WEST WOODWARD;;36.433334;-99.51667;AIRPORT
WST;WESTERLY STATE;;41.333332;-71.76667;AIRPORT
WSX;WESTSOUND;;48.666668;-122.88333;AIRPORT
WWP;WHALE PASS;;56.11667;-133.125;AIRPORT
NUW;WHIDBEY ISLAND NAS;;48.351665;-122.65583;AIRPORT
WMO;WHITE MOUNTAIN;;64.683334;-163.4;AIRPORT
LEB;WHITE RIVER;;43.63333;-72.316666;AIRPORT
SZL;WHITEMAN AFB;;51.083332;5.683333;AIRPORT
EWD;WILDMAN LAKE;;-12.333333;131.93333;AIRPORT
CBE;WILEY FORD;;39.6;-78.76667;AIRPORT
QWG;WILGROVE AIR PARK;;35.21389;-80.67;AIRPORT
AVP;WILKES-BARRE/SCRANTON INTERNATIONAL AIRPORT;;41.338333;-75.723335;AIRPORT
MWA;WILLIAMSON COUNTY;;37.752777;-89.01667;AIRPORT
ILL;WILLMAR;;45.11667;-95.1;AIRPORT
WOW;WILLOW;;61.75;-150.05;AIRPORT
NXX;WILLOW GROVE NAS;;-38.083332;146.2;AIRPORT
ILM;WILMINGTON INTERNATIONAL;;34.270557;-77.9025;AIRPORT
ZWI;WILMINGTON RAIL;;-32.65;138.1;AIRPORT
INK;WINK;;31.783333;-103.2;AIRPORT
TDO;WINLOCK;;6.533333;-75.78333;AIRPORT
WMC;WINNEMUCCA;;40.966667;-117.73333;AIRPORT
ISS;WISCASSET;;43.969444;-69.71667;AIRPORT
WSM;WISEMAN;;67.416664;-150.11667;AIRPORT
BTL;WK KELLOGG REGIONAL;;42.3;-85.25;AIRPORT
WOD;WOOD RIVER;;59.066666;-157.43333;AIRPORT
WOO;WOODCHOPPER;;65.3;-143.48334;AIRPORT
OTG;WORTHINGTON;;43.65;-95.583336;AIRPORT
WRG;WRANGELL SPB;;56.466667;-132.38333;AIRPORT
OSC;WURTSMITH AFB;;44.433334;-83.333336;AIRPORT
YKM;YAKIMA AIR TERMINAL;;46.566666;-120.53333;AIRPORT
HDN;YAMPA VALLEY;;40.519444;-106.869446;AIRPORT
WYS;YELLOWSTONE;;44.683334;-111.11667;AIRPORT
COD;YELLOWSTONE REGIONAL;;44.516666;-109.03333;AIRPORT
EYR;YERINGTON;;38.983334;-119.166664;AIRPORT
YNG;YOUNGSTOWN;;41.266666;-80.666664;AIRPORT
RKC;YREKA;;41.733334;-122.63333;AIRPORT
AYZ;ZAHNS;;40.666668;-73.416664;AIRPORT
ZPH;ZEPHYRHILLS;;28.233334;-82.166664;AIRPORT
WAX;ZWARA;;48.9;-95.3;AIRPORT
ATI;ARTIGAS;;-30.416668;-56.516666;AIRPORT
BUV;BELLA UNION;;-30.333332;-57.083332;AIRPORT
MLZ;MELO;;-32.333332;-54.2;AIRPORT
PDU;PAYSANDU;;-32.36667;-58.05;AIRPORT
RVY;RIVERA;;-31.033333;-55.61667;AIRPORT
DZO;SANTA BERNARDINA;;-33.35889;-56.49917;AIRPORT
TAW;TACUAREMBO;;-32.166668;-55.5;AIRPORT
VCH;VICHADERO;;-31.766666;-54.61667;AIRPORT
MDY;SAND ISLAND FIELD;;28.2;-177.38333;AIRPORT
AWK;WAKE ISLAND;;19.283333;166.65;AIRPORT
FEG;FERGANA;;40.38333;71.76667;AIRPORT
KSQ;KARSHI;;38.8;65.76667;AIRPORT
NCU;NUKUS;;42.483334;59.63333;AIRPORT
TMJ;TERMEZ;;37.224167;67.278336;AIRPORT
UGC;URGENCH;;41.666668;60.533333;AIRPORT
AUY;ANEITYUM;;-20.333332;169.66667;AIRPORT
AWD;ANIWA;;-19.283333;169.58333;AIRPORT
GBA;BIG BAY;;-16.05;167.35;AIRPORT
DLY;DILLONS BAY;;-18.7;169.15;AIRPORT
FTA;FUTUNA AIRPORT;;-19.533333;170.21666;AIRPORT
ZGU;GAUA;;-14.833333;167.66667;AIRPORT
LPM;LAMAP;;-17.5;168.50833;AIRPORT
LNB;LAMEN BAY;;-16.583332;168.18333;AIRPORT
LOD;LONGANA;;-15.366667;167.95;AIRPORT
MTV;MOTA LAVA;;-13.816667;167.7;AIRPORT
NUS;NORSUP;;-16.066668;167.38333;AIRPORT
OLJ;OLPOI;;-14.883333;166.55;AIRPORT
PBJ;PAAMA;;-20.95;165.4;AIRPORT
SON;PEKOA;;-15.666667;167.2;AIRPORT
SLH;SOLA;;-15.85;167.56667;AIRPORT
SWJ;SOUTH WEST BAY;;-16.491667;167.43889;AIRPORT
TOH;TORRES AIRSTRIP;;10.166667;-70.25;AIRPORT
ULB;ULEI;;-16.333332;168.29445;AIRPORT
AAO;ANACO;;9.416667;-64.46667;AIRPORT
CXA;CAICARA DEL ORINOCO;;7.626111;-66.165;AIRPORT
CUV;CASIGUA;;8.766667;-72.55;AIRPORT
CZE;CORO;;11.416667;-69.666664;AIRPORT
PMV;DEL CARIBE INTERNATIONAL;;10.913056;-63.9675;AIRPORT
EOZ;ELORZA;;7.166667;-69.53333;AIRPORT
ICA;ICABARU;;4.333333;-61.733334;AIRPORT
LSP;JOSEFA CAMEJO;;11.733333;-70.2;AIRPORT
KTV;KAMARATA;;5.75;-62.416668;AIRPORT
LAG;LA GUAIRA;;10.533333;-67.03333;AIRPORT
LGY;LAGUNILLAS;;8.516667;-71.4;AIRPORT
LRV;LOS ROQUES;;11.833333;-66.75;AIRPORT
PTM;PALMARITO;;7.566667;-70.183334;AIRPORT
PPH;PERAITEPUY;;4.566667;-61.483334;AIRPORT
PYH;PUERTO AYACUCHO;;5.6;-67.5;AIRPORT
PPZ;PUERTO PAEZ;;6.2;-67.45;AIRPORT
SBB;SANTA BARBARA BA;;7.803611;-71.16583;AIRPORT
MIQ;SIM?N BOL?VAR INTERNATIONAL;;10.599444;-66.9825;AIRPORT
TMO;TUMEREMO;;7.233333;-61.516666;AIRPORT
GDO;VARE MARIA;;7.233333;-70.8;AIRPORT
WOK;WONKEN;;5.25;-61.733334;AIRPORT
CSJ;CAPE ST JACQUES;;10.35;107.066666;AIRPORT
VCL;CHULAI;;15.405833;108.7;AIRPORT
HBN;FLAMINGO;;12.0;106.00833;AIRPORT
KON;KONTUM;;14.35;108.01667;AIRPORT
HOO;NHON CO;;11.983333;107.566666;AIRPORT
PHA;PHAN RANG;;11.616667;108.95;AIRPORT
PHU;PHU VINH;;11.298611;106.80417;AIRPORT
UIH;QUI NHON;;13.766667;109.21667;AIRPORT
SGN;TAN SON NHAT INTERNATIONAL;;10.818889;106.65195;AIRPORT
VII;VINH CITY;;18.15;106.26667;AIRPORT
NGD;ANEGADA;;18.733334;-64.316666;AIRPORT
RAD;ROAD TOWN;;18.45;-64.6;AIRPORT
TOV;WEST END SPB;;18.45;-64.6;AIRPORT
SJF;ST JOHN ISLAND;;18.333332;-64.75;AIRPORT
STT;CYRIL E KING AIRPORT;;18.337221;-64.973335;AIRPORT
WLS;WALLIS ISLAND;;-13.3;-176.16667;AIRPORT
EAB;ABBSE;;15.3;43.966667;AIRPORT
AAY;AL GHAYDAH;;16.2;52.183334;AIRPORT
TAI;AL JANAD;;13.566667;44.033333;AIRPORT
AXK;ATAQ;;14.533333;46.816666;AIRPORT
BYD;BEIDAH;;14.133333;46.55;AIRPORT
BHN;BEIHAN;;14.783333;45.733334;AIRPORT
DAH;DATHINA;;13.866667;46.13333;AIRPORT
DMR;DHAMAR;;14.533333;44.433334;AIRPORT
LDR;LODAR;;13.883333;45.86667;AIRPORT
MKX;MUKALLA;;14.533333;49.13333;AIRPORT
UKR;MUKEIRAS;;13.933333;45.683334;AIRPORT
IHN;QISHN;;15.433333;51.7;AIRPORT
SYE;SADAH;;16.966667;43.733334;AIRPORT
GXF;SEIYUN;;15.983333;48.891666;AIRPORT
SCT;SOCOTRA;;12.5;54.0;AIRPORT
WDA;WADI AIN;;14.866667;45.55;AIRPORT
ZBK;ZABLJAK;;43.11667;19.233334;AIRPORT
BNC;BENI;;0.566667;29.466667;AIRPORT
BNB;BOENDE;;-0.233333;20.833332;AIRPORT
BMB;BUMBA;;2.3;22.55;AIRPORT
BZU;BUTA;;2.8;24.733334;AIRPORT
GMA;GEMENA;;3.266667;19.766666;AIRPORT
IDF;IDIOFA;;-5.0;19.508333;AIRPORT
KBO;KABALO;;-6.083333;26.916668;AIRPORT
KBN;KABINDA;;-6.116667;24.533333;AIRPORT
FMI;KALEMIE;;-5.883333;29.25;AIRPORT
KGA;KANANGA;;-5.9;22.466667;AIRPORT
KNM;KANIAMA;;-7.583333;24.15;AIRPORT
KEC;KASENGA;;-10.35;28.633333;AIRPORT
KKW;KIKWIT;;-5.416667;18.95;AIRPORT
KND;KINDU;;-2.919167;25.915277;AIRPORT
KRZ;KIRI;;-1.45;19.0;AIRPORT
KOO;KONGOLO;;-5.4;27.0;AIRPORT
LIE;LIBENGE;;3.633333;18.633333;AIRPORT
LIQ;LISALA;;2.216667;21.666668;AIRPORT
LZI;LUOZI;;-4.95;14.133333;AIRPORT
AYT;ANTALYA;170;36.916668;30.8;AIRPORT
APW;FALEOLO;183;-13.833333;-172.0;AIRPORT
AUX;ARAGUAINA;192;-7.2;-48.2;AIRPORT
FTY;FULTON COUNTY;236;9.716667;-82.98333;AIRPORT
GUW;ATYRAU INTERNATIONAL;239;47.121944;51.82139;AIRPORT
BCD;BACOLOD;254;10.633333;122.933334;AIRPORT
BAG;LOAKAN;262;16.366667;120.61667;AIRPORT
BAY;BAIA MARE;269;47.63333;23.516666;AIRPORT
BPN;SEPINGAN;279;-1.266667;116.9;AIRPORT
RGH;BALURGHAT;284;25.216667;88.78333;AIRPORT
ZBC;COLMORE ROW BUS STN;446;52.466667;-1.916667;AIRPORT
BLZ;CHILEKA;455;-15.683333;34.966667;AIRPORT
BOY;BORGO;461;11.166667;-4.316667;AIRPORT
JBC;BOSTON CITY HELIPORT;481;42.343887;-71.049446;AIRPORT
WBU;MUNICIPAL;490;40.033333;-105.23333;AIRPORT
BDF;RINKENBERGER;494;41.183334;-89.65;AIRPORT
BRQ;TURANY;522;49.15139;16.694445;AIRPORT
BUN;BUENAVENTURA;532;3.833333;-77.0;AIRPORT
ZXS;EXCHANGEST RAILWAY SVC;534;42.878334;-78.875275;AIRPORT
CGX;MERRILL C MEIGS;688;41.85889;-87.60833;AIRPORT
CHC;CHRISTCHURCH INTERNATIONAL;719;-43.488888;172.53334;AIRPORT
CLW;EXECUTIVE;756;50.433334;-93.45;AIRPORT
CMB;BANDARANAYAKE;773;7.179167;79.88306;AIRPORT
MKF;MCKENNA AAF;776;-12.5625;39.89639;AIRPORT
CUS;MUNICIPAL;776;31.833332;-107.63333;AIRPORT
CRD;COMODORO RIVADAVIA;780;-45.783333;-67.46667;AIRPORT
CND;KOGALNICEANU;788;44.36222;28.488333;AIRPORT
CNQ;CAMBA PUNTA;804;-27.45;-58.766666;AIRPORT
DOU;DOURADOS;944;-22.2;-54.86667;AIRPORT
DUS;D?SSELDORF INTERNATIONAL AIRPORT;966;51.289444;6.766667;AIRPORT
YED;NAMAO FLD;980;53.319443;-113.6;AIRPORT
BIF;BIGGS AAF;991;31.849443;-106.38;AIRPORT
ESL;ELISTA;1000;46.36667;44.333332;AIRPORT
ERF;ERFURT;1012;50.983334;10.966667;AIRPORT
FYM;MUNICIPAL;1047;35.15;-86.583336;AIRPORT
FLA;CAPITOLIO;1060;1.583333;-75.53333;AIRPORT
FXE;EXECUTIVE;1071;26.183332;-80.166664;AIRPORT
GYM;GEN JOSE M YANEZ;1227;27.966667;-110.933334;AIRPORT
VJQ;GURUE;1242;-15.5;37.016666;AIRPORT
HAK;HAIKOU;1263;19.983334;110.03333;AIRPORT
YWF;DWTOWN WATERFRONT H/P;1271;44.65;-63.6;AIRPORT
LFI;LANGLEY AFB;1285;52.166668;-2.016667;AIRPORT
HGH;HANGZHOU;1290;30.3;120.28333;AIRPORT
BNH;BARNES;1301;41.766388;-72.683334;AIRPORT
HYR;MUNICIPAL;1307;46.033333;-91.45;AIRPORT
HER;NIKOS KAZANTZAKIS AIRPORT;1322;35.33972;25.180279;AIRPORT
HET;HOHHOT;1357;40.833332;111.61667;AIRPORT
JOI;LAURO CARNEIRO DE LOYOLA;1580;-26.217777;-48.800278;AIRPORT
KOJ;KAGOSHIMA;1605;31.803333;130.71944;AIRPORT
KDW;VIC. RESEVOUR KANDY;1634;7.3;80.71667;AIRPORT
MCI;KANSAS CITY INTERNATIONAL AIRPORT;1640;39.291668;-94.73055;AIRPORT
KSF;KASSEL-CALDEN;1664;51.4;9.383333;AIRPORT
KEJ;KEMEROVO;1687;55.333332;86.083336;AIRPORT
KER;KERMAN;1692;30.266666;56.966667;AIRPORT
KBP;BORISPOL;1715;50.35;30.916668;AIRPORT
KGL;GREGOIRE KAYIBANDA;1716;-1.968611;30.139444;AIRPORT
KVX;KIROV;1729;58.5;49.35;AIRPORT
LBA;LEEDS/BRADFORD;1900;53.865833;-1.660556;AIRPORT
LBV;LIBREVILLE;1931;0.45;9.416667;AIRPORT
XFA;LILLE FLANDERS RAIL SV;1937;50.63333;3.066667;AIRPORT
YXU;LONDON INTERNATIONAL;1972;43.035557;-81.15389;AIRPORT
LDB;LONDRINA;1974;-23.333332;-51.13333;AIRPORT
LCX;LIANCHENG;1980;23.866667;109.25;AIRPORT
WHP;WHITEMAN;1981;34.259167;-118.41333;AIRPORT
LBB;INTERNATIONAL;1993;33.666668;-101.833336;AIRPORT
LYA;LUOYANG;2006;34.683334;112.46667;AIRPORT
LZO;LUZHOU;2011;28.883333;105.35;AIRPORT
MEL;TULLAMARINE;2162;-37.673332;144.84334;AIRPORT
MRD;A CARNEVALLI;2168;8.583333;-71.166664;AIRPORT
MZM;FRESCATY;2178;50.066666;3.066667;AIRPORT
MIO;MIAMI;2181;10.016667;-73.65;AIRPORT
TMB;TAMIAMI;2181;10.016667;-73.65;AIRPORT
MTT;MINATITLAN;2194;18.0;-94.53333;AIRPORT
MBA;MOI INTERNATIONAL;2234;-4.033333;39.583332;AIRPORT
MTR;S. JERONIMO;2240;8.766667;-75.86667;AIRPORT
MGM;DANNELLY FLD;2244;32.3;-86.4;AIRPORT
ZRP;PENNSYLVANIA RAILROAD STATION;2383;40.733334;-74.166664;AIRPORT
NPT;STATE;2387;41.6;-71.416664;AIRPORT
NVY;NEYVELI;2391;11.6;79.433334;AIRPORT
NOG;NOGALES;2417;18.816668;-97.166664;AIRPORT
ORF;NORFOLK INTERNATIONAL AIRPORT;2425;36.9;-76.2;AIRPORT
NQT;NOTTINGHAM AIRPORT;2435;52.966667;-1.166667;AIRPORT
GEA;MAGENTA;2439;-22.266666;166.46666;AIRPORT
NLD;INTL QUETZALCOATL;2454;27.45;-99.51667;AIRPORT
OBO;OBIHIRO;2468;42.88333;143.16667;AIRPORT
AHA;NAHA AIR FORCE BASE;2484;26.2;127.65;AIRPORT
PER;PERTH INTERNATIONAL;2639;-31.940277;115.96694;AIRPORT
YPQ;PETERBOROUGH;2646;44.23;-78.363335;AIRPORT
SCF;SCOTTSDALE MUNICIPAL;2656;33.5;-111.933334;AIRPORT
PDV;PLOVDIV;2692;42.06778;24.850834;AIRPORT
KPO;POHANG;2700;35.983334;129.41667;AIRPORT
PPN;MACHANGARA;2711;2.45;-76.61667;AIRPORT
POA;SALGADO FILHO;2724;-29.984444;-51.17139;AIRPORT
PSS;POSADAS;2731;-27.416668;-55.95;AIRPORT
JRC;MUNICIPAL HELIPORT;2893;49.916668;-0.966667;AIRPORT
ZRK;VANGALDER BUS TERMINA;2894;-32.85;24.166668;AIRPORT
URO;BOOS;2907;49.38333;1.183333;AIRPORT
SAC;EXECUTIVE;2925;38.516666;-121.48333;AIRPORT
